time, S, I, R
157.75,37.3763,0.0249381,162.599
157.8,37.3762,0.0248602,162.599
157.85,37.3762,0.0247824,162.599
157.9,37.3761,0.024705,162.599
157.95,37.3761,0.0246277,162.599
158,37.376,0.0245507,162.599
158.05,37.376,0.024474,162.6
158.1,37.376,0.0243975,162.6
158.15,37.3759,0.0243212,162.6
158.2,37.3759,0.0242452,162.6
158.25,37.3758,0.0241694,162.6
158.3,37.3758,0.0240938,162.6
158.35,37.3757,0.0240185,162.6
158.4,37.3757,0.0239434,162.6
158.45,37.3756,0.0238685,162.6
158.5,37.3756,0.0237939,162.601
158.55,37.3756,0.0237195,162.601
158.6,37.3755,0.0236454,162.601
158.65,37.3755,0.0235715,162.601
158.7,37.3754,0.0234978,162.601
158.75,37.3754,0.0234243,162.601
158.8,37.3753,0.0233511,162.601
158.85,37.3753,0.0232781,162.601
158.9,37.3752,0.0232053,162.602
158.95,37.3752,0.0231327,162.602
159,37.3752,0.0230604,162.602
159.05,37.3751,0.0229883,162.602
159.1,37.3751,0.0229165,162.602
159.15,37.375,0.0228448,162.602
159.2,37.375,0.0227734,162.602
159.25,37.3749,0.0227022,162.602
159.3,37.3749,0.0226312,162.602
159.35,37.3749,0.0225605,162.603
159.4,37.3748,0.0224899,162.603
159.45,37.3748,0.0224196,162.603
159.5,37.3747,0.0223495,162.603
159.55,37.3747,0.0222797,162.603
159.6,37.3747,0.02221,162.603
159.65,37.3746,0.0221406,162.603
159.7,37.3746,0.0220713,162.603
159.75,37.3745,0.0220023,162.603
159.8,37.3745,0.0219336,162.604
159.85,37.3744,0.021865,162.604
159.9,37.3744,0.0217966,162.604
159.95,37.3744,0.0217285,162.604
160,37.3743,0.0216605,162.604
160.05,37.3743,0.0215928,162.604
160.1,37.3742,0.0215253,162.604
160.15,37.3742,0.021458,162.604
160.2,37.3742,0.0213909,162.604
160.25,37.3741,0.0213241,162.605
160.3,37.3741,0.0212574,162.605
160.35,37.374,0.0211909,162.605
160.4,37.374,0.0211247,162.605
160.45,37.374,0.0210586,162.605
160.5,37.3739,0.0209928,162.605
160.55,37.3739,0.0209272,162.605
160.6,37.3738,0.0208617,162.605
160.65,37.3738,0.0207965,162.605
160.7,37.3738,0.0207315,162.606
160.75,37.3737,0.0206667,162.606
160.8,37.3737,0.0206021,162.606
160.85,37.3737,0.0205377,162.606
160.9,37.3736,0.0204735,162.606
160.95,37.3736,0.0204094,162.606
161,37.3735,0.0203456,162.606
161.05,37.3735,0.020282,162.606
161.1,37.3735,0.0202186,162.606
161.15,37.3734,0.0201554,162.606
161.2,37.3734,0.0200924,162.607
161.25,37.3733,0.0200296,162.607
161.3,37.3733,0.019967,162.607
161.35,37.3733,0.0199045,162.607
161.4,37.3732,0.0198423,162.607
161.45,37.3732,0.0197803,162.607
161.5,37.3732,0.0197184,162.607
161.55,37.3731,0.0196568,162.607
161.6,37.3731,0.0195953,162.607
161.65,37.3731,0.019534,162.607
161.7,37.373,0.019473,162.608
161.75,37.373,0.0194121,162.608
161.8,37.3729,0.0193514,162.608
161.85,37.3729,0.0192909,162.608
161.9,37.3729,0.0192306,162.608
161.95,37.3728,0.0191705,162.608
162,37.3728,0.0191105,162.608
162.05,37.3728,0.0190508,162.608
162.1,37.3727,0.0189912,162.608
162.15,37.3727,0.0189318,162.608
162.2,37.3727,0.0188727,162.608
162.25,37.3726,0.0188137,162.609
162.3,37.3726,0.0187548,162.609
162.35,37.3726,0.0186962,162.609
162.4,37.3725,0.0186377,162.609
162.45,37.3725,0.0185795,162.609
162.5,37.3724,0.0185214,162.609
162.55,37.3724,0.0184635,162.609
162.6,37.3724,0.0184057,162.609
162.65,37.3723,0.0183482,162.609
162.7,37.3723,0.0182908,162.609
162.75,37.3723,0.0182337,162.609
162.8,37.3722,0.0181766,162.61
162.85,37.3722,0.0181198,162.61
162.9,37.3722,0.0180632,162.61
162.95,37.3721,0.0180067,162.61
163,37.3721,0.0179504,162.61
163.05,37.3721,0.0178943,162.61
163.1,37.372,0.0178383,162.61
163.15,37.372,0.0177826,162.61
163.2,37.372,0.017727,162.61
163.25,37.3719,0.0176715,162.61
163.3,37.3719,0.0176163,162.61
163.35,37.3719,0.0175612,162.611
163.4,37.3718,0.0175063,162.611
163.45,37.3718,0.0174516,162.611
163.5,37.3718,0.017397,162.611
163.55,37.3717,0.0173426,162.611
163.6,37.3717,0.0172884,162.611
163.65,37.3717,0.0172343,162.611
163.7,37.3716,0.0171805,162.611
163.75,37.3716,0.0171267,162.611
163.8,37.3716,0.0170732,162.611
163.85,37.3716,0.0170198,162.611
163.9,37.3715,0.0169666,162.612
163.95,37.3715,0.0169136,162.612
164,37.3715,0.0168607,162.612
164.05,37.3714,0.016808,162.612
164.1,37.3714,0.0167554,162.612
164.15,37.3714,0.016703,162.612
164.2,37.3713,0.0166508,162.612
164.25,37.3713,0.0165987,162.612
164.3,37.3713,0.0165468,162.612
164.35,37.3712,0.0164951,162.612
164.4,37.3712,0.0164435,162.612
164.45,37.3712,0.0163921,162.612
164.5,37.3711,0.0163409,162.613
164.55,37.3711,0.0162898,162.613
164.6,37.3711,0.0162389,162.613
164.65,37.3711,0.0161881,162.613
164.7,37.371,0.0161375,162.613
164.75,37.371,0.016087,162.613
164.8,37.371,0.0160367,162.613
164.85,37.3709,0.0159866,162.613
164.9,37.3709,0.0159366,162.613
164.95,37.3709,0.0158868,162.613
165,37.3708,0.0158371,162.613
165.05,37.3708,0.0157876,162.613
165.1,37.3708,0.0157382,162.613
165.15,37.3708,0.015689,162.614
165.2,37.3707,0.01564,162.614
165.25,37.3707,0.0155911,162.614
165.3,37.3707,0.0155423,162.614
165.35,37.3706,0.0154937,162.614
165.4,37.3706,0.0154453,162.614
165.45,37.3706,0.015397,162.614
165.5,37.3706,0.0153488,162.614
165.55,37.3705,0.0153009,162.614
165.6,37.3705,0.015253,162.614
165.65,37.3705,0.0152053,162.614
165.7,37.3704,0.0151578,162.614
165.75,37.3704,0.0151104,162.614
165.8,37.3704,0.0150632,162.615
165.85,37.3704,0.0150161,162.615
165.9,37.3703,0.0149691,162.615
165.95,37.3703,0.0149223,162.615
166,37.3703,0.0148756,162.615
166.05,37.3702,0.0148291,162.615
166.1,37.3702,0.0147828,162.615
166.15,37.3702,0.0147366,162.615
166.2,37.3702,0.0146905,162.615
166.25,37.3701,0.0146445,162.615
166.3,37.3701,0.0145988,162.615
166.35,37.3701,0.0145531,162.615
166.4,37.3701,0.0145076,162.615
166.45,37.37,0.0144623,162.616
166.5,37.37,0.014417,162.616
166.55,37.37,0.014372,162.616
166.6,37.3699,0.014327,162.616
166.65,37.3699,0.0142822,162.616
166.7,37.3699,0.0142376,162.616
166.75,37.3699,0.0141931,162.616
166.8,37.3698,0.0141487,162.616
166.85,37.3698,0.0141044,162.616
166.9,37.3698,0.0140603,162.616
166.95,37.3698,0.0140164,162.616
167,37.3697,0.0139726,162.616
167.05,37.3697,0.0139289,162.616
167.1,37.3697,0.0138853,162.616
167.15,37.3697,0.0138419,162.617
167.2,37.3696,0.0137986,162.617
167.25,37.3696,0.0137555,162.617
167.3,37.3696,0.0137125,162.617
167.35,37.3696,0.0136696,162.617
167.4,37.3695,0.0136269,162.617
167.45,37.3695,0.0135843,162.617
167.5,37.3695,0.0135418,162.617
167.55,37.3695,0.0134994,162.617
167.6,37.3694,0.0134572,162.617
167.65,37.3694,0.0134152,162.617
167.7,37.3694,0.0133732,162.617
167.75,37.3694,0.0133314,162.617
167.8,37.3693,0.0132897,162.617
167.85,37.3693,0.0132482,162.617
167.9,37.3693,0.0132067,162.618
167.95,37.3693,0.0131655,162.618
168,37.3692,0.0131243,162.618
168.05,37.3692,0.0130833,162.618
168.1,37.3692,0.0130424,162.618
168.15,37.3692,0.0130016,162.618
168.2,37.3691,0.0129609,162.618
168.25,37.3691,0.0129204,162.618
168.3,37.3691,0.01288,162.618
168.35,37.3691,0.0128397,162.618
168.4,37.369,0.0127996,162.618
168.45,37.369,0.0127596,162.618
168.5,37.369,0.0127197,162.618
168.55,37.369,0.0126799,162.618
168.6,37.3689,0.0126403,162.618
168.65,37.3689,0.0126007,162.618
168.7,37.3689,0.0125613,162.619
168.75,37.3689,0.0125221,162.619
168.8,37.3688,0.0124829,162.619
168.85,37.3688,0.0124439,162.619
168.9,37.3688,0.012405,162.619
168.95,37.3688,0.0123662,162.619
169,37.3688,0.0123275,162.619
169.05,37.3687,0.012289,162.619
169.1,37.3687,0.0122506,162.619
169.15,37.3687,0.0122122,162.619
169.2,37.3687,0.0121741,162.619
169.25,37.3686,0.012136,162.619
169.3,37.3686,0.0120981,162.619
169.35,37.3686,0.0120602,162.619
169.4,37.3686,0.0120225,162.619
169.45,37.3685,0.0119849,162.619
169.5,37.3685,0.0119475,162.62
169.55,37.3685,0.0119101,162.62
169.6,37.3685,0.0118729,162.62
169.65,37.3685,0.0118357,162.62
169.7,37.3684,0.0117987,162.62
169.75,37.3684,0.0117618,162.62
169.8,37.3684,0.0117251,162.62
169.85,37.3684,0.0116884,162.62
169.9,37.3684,0.0116519,162.62
169.95,37.3683,0.0116154,162.62
170,37.3683,0.0115791,162.62
170.05,37.3683,0.0115429,162.62
170.1,37.3683,0.0115068,162.62
170.15,37.3682,0.0114708,162.62
170.2,37.3682,0.011435,162.62
170.25,37.3682,0.0113992,162.62
170.3,37.3682,0.0113636,162.62
170.35,37.3682,0.011328,162.621
170.4,37.3681,0.0112926,162.621
170.45,37.3681,0.0112573,162.621
170.5,37.3681,0.0112221,162.621
170.55,37.3681,0.011187,162.621
170.6,37.3681,0.0111521,162.621
170.65,37.368,0.0111172,162.621
170.7,37.368,0.0110824,162.621
170.75,37.368,0.0110478,162.621
170.8,37.368,0.0110132,162.621
170.85,37.3679,0.0109788,162.621
170.9,37.3679,0.0109445,162.621
170.95,37.3679,0.0109102,162.621
171,37.3679,0.0108761,162.621
171.05,37.3679,0.0108421,162.621
171.1,37.3678,0.0108082,162.621
171.15,37.3678,0.0107744,162.621
171.2,37.3678,0.0107407,162.621
171.25,37.3678,0.0107072,162.622
171.3,37.3678,0.0106737,162.622
171.35,37.3677,0.0106403,162.622
171.4,37.3677,0.010607,162.622
171.45,37.3677,0.0105739,162.622
171.5,37.3677,0.0105408,162.622
171.55,37.3677,0.0105079,162.622
171.6,37.3676,0.010475,162.622
171.65,37.3676,0.0104422,162.622
171.7,37.3676,0.0104096,162.622
171.75,37.3676,0.010377,162.622
171.8,37.3676,0.0103446,162.622
171.85,37.3676,0.0103123,162.622
171.9,37.3675,0.01028,162.622
171.95,37.3675,0.0102479,162.622
172,37.3675,0.0102158,162.622
172.05,37.3675,0.0101839,162.622
172.1,37.3675,0.010152,162.622
172.15,37.3674,0.0101203,162.622
172.2,37.3674,0.0100887,162.622
172.25,37.3674,0.0100571,162.623
172.3,37.3674,0.0100257,162.623
172.35,37.3674,0.00999432,162.623
172.4,37.3673,0.00996307,162.623
172.45,37.3673,0.00993192,162.623
172.5,37.3673,0.00990086,162.623
172.55,37.3673,0.00986991,162.623
172.6,37.3673,0.00983905,162.623
172.65,37.3673,0.00980828,162.623
172.7,37.3672,0.00977761,162.623
172.75,37.3672,0.00974704,162.623
172.8,37.3672,0.00971656,162.623
172.85,37.3672,0.00968618,162.623
172.9,37.3672,0.0096559,162.623
172.95,37.3671,0.00962571,162.623
173,37.3671,0.00959561,162.623
173.05,37.3671,0.00956561,162.623
173.1,37.3671,0.0095357,162.623
173.15,37.3671,0.00950588,162.623
173.2,37.3671,0.00947616,162.623
173.25,37.367,0.00944653,162.624
173.3,37.367,0.00941699,162.624
173.35,37.367,0.00938755,162.624
173.4,37.367,0.00935819,162.624
173.45,37.367,0.00932893,162.624
173.5,37.3669,0.00929976,162.624
173.55,37.3669,0.00927069,162.624
173.6,37.3669,0.0092417,162.624
173.65,37.3669,0.0092128,162.624
173.7,37.3669,0.009184,162.624
173.75,37.3669,0.00915528,162.624
173.8,37.3668,0.00912665,162.624
173.85,37.3668,0.00909812,162.624
173.9,37.3668,0.00906967,162.624
173.95,37.3668,0.00904131,162.624
174,37.3668,0.00901304,162.624
174.05,37.3668,0.00898486,162.624
174.1,37.3667,0.00895677,162.624
174.15,37.3667,0.00892876,162.624
174.2,37.3667,0.00890084,162.624
174.25,37.3667,0.00887301,162.624
174.3,37.3667,0.00884527,162.624
174.35,37.3667,0.00881761,162.625
174.4,37.3666,0.00879004,162.625
174.45,37.3666,0.00876256,162.625
174.5,37.3666,0.00873516,162.625
174.55,37.3666,0.00870784,162.625
174.6,37.3666,0.00868062,162.625
174.65,37.3666,0.00865347,162.625
174.7,37.3665,0.00862642,162.625
174.75,37.3665,0.00859944,162.625
174.8,37.3665,0.00857256,162.625
174.85,37.3665,0.00854575,162.625
174.9,37.3665,0.00851903,162.625
174.95,37.3665,0.00849239,162.625
175,37.3664,0.00846584,162.625
175.05,37.3664,0.00843937,162.625
175.1,37.3664,0.00841298,162.625
175.15,37.3664,0.00838667,162.625
175.2,37.3664,0.00836045,162.625
175.25,37.3664,0.00833431,162.625
175.3,37.3664,0.00830825,162.625
175.35,37.3663,0.00828227,162.625
175.4,37.3663,0.00825638,162.625
175.45,37.3663,0.00823056,162.625
175.5,37.3663,0.00820482,162.626
175.55,37.3663,0.00817917,162.626
175.6,37.3663,0.0081536,162.626
175.65,37.3662,0.0081281,162.626
175.7,37.3662,0.00810269,162.626
175.75,37.3662,0.00807735,162.626
175.8,37.3662,0.00805209,162.626
175.85,37.3662,0.00802692,162.626
175.9,37.3662,0.00800182,162.626
175.95,37.3662,0.0079768,162.626
176,37.3661,0.00795186,162.626
176.05,37.3661,0.00792699,162.626
176.1,37.3661,0.00790221,162.626
176.15,37.3661,0.0078775,162.626
176.2,37.3661,0.00785287,162.626
176.25,37.3661,0.00782831,162.626
176.3,37.3661,0.00780383,162.626
176.35,37.366,0.00777943,162.626
176.4,37.366,0.00775511,162.626
176.45,37.366,0.00773086,162.626
176.5,37.366,0.00770669,162.626
176.55,37.366,0.00768259,162.626
176.6,37.366,0.00765857,162.626
176.65,37.366,0.00763462,162.626
176.7,37.3659,0.00761075,162.626
176.75,37.3659,0.00758695,162.626
176.8,37.3659,0.00756323,162.627
176.85,37.3659,0.00753958,162.627
176.9,37.3659,0.00751601,162.627
176.95,37.3659,0.0074925,162.627
177,37.3659,0.00746908,162.627
177.05,37.3658,0.00744572,162.627
177.1,37.3658,0.00742244,162.627
177.15,37.3658,0.00739923,162.627
177.2,37.3658,0.0073761,162.627
177.25,37.3658,0.00735303,162.627
177.3,37.3658,0.00733004,162.627
177.35,37.3658,0.00730712,162.627
177.4,37.3657,0.00728427,162.627
177.45,37.3657,0.0072615,162.627
177.5,37.3657,0.00723879,162.627
177.55,37.3657,0.00721616,162.627
177.6,37.3657,0.00719359,162.627
177.65,37.3657,0.0071711,162.627
177.7,37.3657,0.00714868,162.627
177.75,37.3657,0.00712633,162.627
177.8,37.3656,0.00710404,162.627
177.85,37.3656,0.00708183,162.627
177.9,37.3656,0.00705969,162.627
177.95,37.3656,0.00703761,162.627
178,37.3656,0.00701561,162.627
178.05,37.3656,0.00699367,162.627
178.1,37.3656,0.0069718,162.627
178.15,37.3655,0.00695,162.628
178.2,37.3655,0.00692827,162.628
178.25,37.3655,0.00690661,162.628
178.3,37.3655,0.00688501,162.628
178.35,37.3655,0.00686348,162.628
178.4,37.3655,0.00684202,162.628
178.45,37.3655,0.00682063,162.628
178.5,37.3655,0.0067993,162.628
178.55,37.3654,0.00677804,162.628
178.6,37.3654,0.00675685,162.628
178.65,37.3654,0.00673572,162.628
178.7,37.3654,0.00671466,162.628
178.75,37.3654,0.00669366,162.628
178.8,37.3654,0.00667273,162.628
178.85,37.3654,0.00665187,162.628
178.9,37.3654,0.00663107,162.628
178.95,37.3653,0.00661034,162.628
179,37.3653,0.00658967,162.628
179.05,37.3653,0.00656906,162.628
179.1,37.3653,0.00654852,162.628
179.15,37.3653,0.00652804,162.628
179.2,37.3653,0.00650763,162.628
179.25,37.3653,0.00648728,162.628
179.3,37.3653,0.006467,162.628
179.35,37.3652,0.00644678,162.628
179.4,37.3652,0.00642662,162.628
179.45,37.3652,0.00640652,162.628
179.5,37.3652,0.00638649,162.628
179.55,37.3652,0.00636652,162.628
179.6,37.3652,0.00634662,162.628
179.65,37.3652,0.00632677,162.629
179.7,37.3652,0.00630699,162.629
179.75,37.3651,0.00628727,162.629
179.8,37.3651,0.00626761,162.629
179.85,37.3651,0.00624801,162.629
179.9,37.3651,0.00622847,162.629
179.95,37.3651,0.006209,162.629
180,37.3651,0.00618958,162.629
180.05,37.3651,0.00617023,162.629
180.1,37.3651,0.00615094,162.629
180.15,37.3651,0.0061317,162.629
180.2,37.365,0.00611253,162.629
180.25,37.365,0.00609342,162.629
180.3,37.365,0.00607436,162.629
180.35,37.365,0.00605537,162.629
180.4,37.365,0.00603644,162.629
180.45,37.365,0.00601756,162.629
180.5,37.365,0.00599875,162.629
180.55,37.365,0.00597999,162.629
180.6,37.365,0.00596129,162.629
180.65,37.3649,0.00594265,162.629
180.7,37.3649,0.00592407,162.629
180.75,37.3649,0.00590554,162.629
180.8,37.3649,0.00588708,162.629
180.85,37.3649,0.00586867,162.629
180.9,37.3649,0.00585032,162.629
180.95,37.3649,0.00583203,162.629
181,37.3649,0.00581379,162.629
181.05,37.3649,0.00579561,162.629
181.1,37.3648,0.00577749,162.629
181.15,37.3648,0.00575942,162.629
181.2,37.3648,0.00574142,162.629
181.25,37.3648,0.00572346,162.629
181.3,37.3648,0.00570557,162.629
181.35,37.3648,0.00568773,162.63
181.4,37.3648,0.00566994,162.63
181.45,37.3648,0.00565221,162.63
181.5,37.3648,0.00563454,162.63
181.55,37.3647,0.00561692,162.63
181.6,37.3647,0.00559936,162.63
181.65,37.3647,0.00558185,162.63
181.7,37.3647,0.00556439,162.63
181.75,37.3647,0.005547,162.63
181.8,37.3647,0.00552965,162.63
181.85,37.3647,0.00551236,162.63
181.9,37.3647,0.00549512,162.63
181.95,37.3647,0.00547794,162.63
182,37.3647,0.00546081,162.63
182.05,37.3646,0.00544374,162.63
182.1,37.3646,0.00542672,162.63
182.15,37.3646,0.00540975,162.63
182.2,37.3646,0.00539283,162.63
182.25,37.3646,0.00537597,162.63
182.3,37.3646,0.00535916,162.63
182.35,37.3646,0.0053424,162.63
182.4,37.3646,0.0053257,162.63
182.45,37.3646,0.00530904,162.63
182.5,37.3646,0.00529244,162.63
182.55,37.3645,0.00527589,162.63
182.6,37.3645,0.0052594,162.63
182.65,37.3645,0.00524295,162.63
182.7,37.3645,0.00522656,162.63
182.75,37.3645,0.00521021,162.63
182.8,37.3645,0.00519392,162.63
182.85,37.3645,0.00517768,162.63
182.9,37.3645,0.00516149,162.63
182.95,37.3645,0.00514535,162.63
183,37.3645,0.00512926,162.63
183.05,37.3644,0.00511323,162.63
183.1,37.3644,0.00509724,162.63
183.15,37.3644,0.0050813,162.63
183.2,37.3644,0.00506541,162.631
183.25,37.3644,0.00504957,162.631
183.3,37.3644,0.00503378,162.631
183.35,37.3644,0.00501804,162.631
183.4,37.3644,0.00500235,162.631
183.45,37.3644,0.00498671,162.631
183.5,37.3644,0.00497112,162.631
183.55,37.3644,0.00495557,162.631
183.6,37.3643,0.00494008,162.631
183.65,37.3643,0.00492463,162.631
183.7,37.3643,0.00490923,162.631
183.75,37.3643,0.00489388,162.631
183.8,37.3643,0.00487858,162.631
183.85,37.3643,0.00486332,162.631
183.9,37.3643,0.00484812,162.631
183.95,37.3643,0.00483296,162.631
184,37.3643,0.00481784,162.631
184.05,37.3643,0.00480278,162.631
184.1,37.3643,0.00478776,162.631
184.15,37.3642,0.00477279,162.631
184.2,37.3642,0.00475787,162.631
184.25,37.3642,0.00474299,162.631
184.3,37.3642,0.00472816,162.631
184.35,37.3642,0.00471337,162.631
184.4,37.3642,0.00469864,162.631
184.45,37.3642,0.00468394,162.631
184.5,37.3642,0.0046693,162.631
184.55,37.3642,0.0046547,162.631
184.6,37.3642,0.00464014,162.631
184.65,37.3642,0.00462563,162.631
184.7,37.3641,0.00461117,162.631
184.75,37.3641,0.00459675,162.631
184.8,37.3641,0.00458238,162.631
184.85,37.3641,0.00456805,162.631
184.9,37.3641,0.00455376,162.631
184.95,37.3641,0.00453953,162.631
185,37.3641,0.00452533,162.631
185.05,37.3641,0.00451118,162.631
185.1,37.3641,0.00449707,162.631
185.15,37.3641,0.00448301,162.631
185.2,37.3641,0.00446899,162.631
185.25,37.3641,0.00445502,162.631
185.3,37.364,0.00444109,162.632
185.35,37.364,0.0044272,162.632
185.4,37.364,0.00441336,162.632
185.45,37.364,0.00439956,162.632
185.5,37.364,0.0043858,162.632
185.55,37.364,0.00437209,162.632
185.6,37.364,0.00435842,162.632
185.65,37.364,0.00434479,162.632
185.7,37.364,0.0043312,162.632
185.75,37.364,0.00431766,162.632
185.8,37.364,0.00430416,162.632
185.85,37.364,0.0042907,162.632
185.9,37.364,0.00427728,162.632
185.95,37.3639,0.00426391,162.632
186,37.3639,0.00425058,162.632
186.05,37.3639,0.00423729,162.632
186.1,37.3639,0.00422404,162.632
186.15,37.3639,0.00421083,162.632
186.2,37.3639,0.00419766,162.632
186.25,37.3639,0.00418454,162.632
186.3,37.3639,0.00417145,162.632
186.35,37.3639,0.00415841,162.632
186.4,37.3639,0.0041454,162.632
186.45,37.3639,0.00413244,162.632
186.5,37.3639,0.00411952,162.632
186.55,37.3638,0.00410664,162.632
186.6,37.3638,0.0040938,162.632
186.65,37.3638,0.004081,162.632
186.7,37.3638,0.00406824,162.632
186.75,37.3638,0.00405551,162.632
186.8,37.3638,0.00404283,162.632
186.85,37.3638,0.00403019,162.632
186.9,37.3638,0.00401759,162.632
186.95,37.3638,0.00400503,162.632
187,37.3638,0.0039925,162.632
187.05,37.3638,0.00398002,162.632
187.1,37.3638,0.00396757,162.632
187.15,37.3638,0.00395517,162.632
187.2,37.3638,0.0039428,162.632
187.25,37.3637,0.00393047,162.632
187.3,37.3637,0.00391818,162.632
187.35,37.3637,0.00390593,162.632
187.4,37.3637,0.00389372,162.632
187.45,37.3637,0.00388154,162.632
187.5,37.3637,0.0038694,162.632
187.55,37.3637,0.0038573,162.632
187.6,37.3637,0.00384524,162.632
187.65,37.3637,0.00383322,162.632
187.7,37.3637,0.00382123,162.633
187.75,37.3637,0.00380928,162.633
187.8,37.3637,0.00379737,162.633
187.85,37.3637,0.0037855,162.633
187.9,37.3637,0.00377366,162.633
187.95,37.3636,0.00376186,162.633
188,37.3636,0.0037501,162.633
188.05,37.3636,0.00373837,162.633
188.1,37.3636,0.00372668,162.633
188.15,37.3636,0.00371503,162.633
188.2,37.3636,0.00370341,162.633
188.25,37.3636,0.00369183,162.633
188.3,37.3636,0.00368029,162.633
188.35,37.3636,0.00366878,162.633
188.4,37.3636,0.00365731,162.633
188.45,37.3636,0.00364587,162.633
188.5,37.3636,0.00363447,162.633
188.55,37.3636,0.00362311,162.633
188.6,37.3636,0.00361178,162.633
188.65,37.3635,0.00360049,162.633
188.7,37.3635,0.00358923,162.633
188.75,37.3635,0.003578,162.633
188.8,37.3635,0.00356682,162.633
188.85,37.3635,0.00355566,162.633
188.9,37.3635,0.00354454,162.633
188.95,37.3635,0.00353346,162.633
189,37.3635,0.00352241,162.633
189.05,37.3635,0.0035114,162.633
189.1,37.3635,0.00350042,162.633
189.15,37.3635,0.00348947,162.633
189.2,37.3635,0.00347856,162.633
189.25,37.3635,0.00346768,162.633
189.3,37.3635,0.00345684,162.633
189.35,37.3635,0.00344603,162.633
189.4,37.3634,0.00343526,162.633
189.45,37.3634,0.00342451,162.633
189.5,37.3634,0.00341381,162.633
189.55,37.3634,0.00340313,162.633
189.6,37.3634,0.00339249,162.633
189.65,37.3634,0.00338188,162.633
189.7,37.3634,0.00337131,162.633
